concurrency,request_index,query_id,success,client_latency_ms,search_ms,reconstruction_ms,server_total_ms,error
4,112,Q6K00318,True,32.6232,25.5101,1.1851,26.7049,
4,111,Q6K00368,True,33.611,27.2505,1.2417,28.5035,
4,114,Q6K00196,True,26.755,19.9662,1.319,21.294,
4,113,Q6K00536,True,29.1726,23.1353,1.092,24.2347,
4,116,Q6K00465,True,24.972,21.6092,1.1222,22.7416,
4,115,Q6K00366,True,48.4834,23.5808,1.2813,24.8703,
4,117,Q6K00514,True,31.6706,23.6964,1.2077,24.9118,
4,119,Q6K00451,True,31.5819,27.241,1.3733,28.6264,
4,118,Q6K00203,True,49.0288,30.9192,1.3045,32.2353,
4,120,Q6K00264,True,32.8555,26.0769,1.5794,27.6652,
4,121,Q6K00189,True,35.6406,30.3918,1.1545,31.5544,
4,122,Q6K00441,True,31.9054,27.9094,1.2326,29.1511,
4,123,Q6K00189,True,32.1535,27.7399,1.1848,28.9332,
4,124,Q6K00278,True,31.0802,24.3671,1.5674,25.9429,
4,126,Q6K00245,True,31.0191,27.1731,1.2832,28.4659,
4,125,Q6K00237,True,43.4337,29.0511,1.2594,30.3191,
4,128,Q6K00426,True,33.3184,27.4099,1.2805,28.6993,
4,127,Q6K00515,True,47.2743,31.5794,1.0499,32.6375,
4,129,Q6K00295,True,33.2448,28.772,1.2677,30.047,
4,130,Q6K00468,True,31.8155,27.909,1.2046,29.1215,
4,131,Q6K00412,True,29.4756,22.262,1.3068,23.5772,
4,132,Q6K00356,True,29.9694,23.7445,1.1338,24.8855,
4,133,Q6K00378,True,30.3833,26.1279,1.3364,27.4761,
4,134,Q6K00276,True,43.0249,23.6845,1.2976,24.9902,
4,135,Q6K00346,True,30.4556,24.7911,1.2396,26.0383,
4,136,Q6K00399,True,32.9302,27.0815,1.1123,28.2013,
4,137,Q6K00444,True,32.1028,27.764,1.1933,28.9683,
4,138,Q6K00456,True,32.4201,23.9696,1.3016,25.2816,
4,140,Q6K00353,True,28.5951,24.9796,1.2144,26.2025,
4,141,Q6K00518,True,28.2886,23.5401,1.1278,24.6764,
4,139,Q6K00348,True,39.2566,23.6452,1.3103,24.9618,
4,145,Q6K00271,True,28.7399,22.324,1.2504,23.5835,
4,144,Q6K00440,True,33.2693,26.3805,1.1605,27.5486,
4,142,Q6K00383,True,44.1197,24.2935,1.0978,25.3983,
4,143,Q6K00208,True,41.0926,25.3074,1.2912,26.6072,
4,146,Q6K00181,True,34.2984,23.4349,1.2885,24.7329,
4,147,Q6K00236,True,34.5773,24.2661,1.2717,25.5477,
4,149,Q6K00345,True,34.7495,25.5148,1.1975,26.7235,
4,148,Q6K00251,True,35.2816,26.7268,1.1738,27.91,
4,150,Q6K00259,True,60.9377,50.4448,1.334,51.7876,
4,152,Q6K00324,True,62.6314,51.6054,2.0,53.6197,
4,151,Q6K00402,True,64.7132,55.2382,1.1436,56.3928,
4,153,Q6K00297,True,63.4063,56.6066,1.1368,57.7498,
4,154,Q6K00405,True,39.9825,23.6279,1.2502,24.8867,
4,155,Q6K00483,True,32.5875,22.8749,1.0534,23.9378,
4,156,Q6K00303,True,33.2626,24.0848,1.1815,25.2731,
4,157,Q6K00316,True,32.6584,25.7845,1.0858,26.8763,
4,158,Q6K00526,True,27.0925,20.9749,1.0377,22.0216,
4,160,Q6K00426,True,28.4744,20.4301,1.0684,21.5058,
4,161,Q6K00448,True,30.3495,22.892,0.9976,23.8996,
4,159,Q6K00531,True,32.1289,26.146,0.9627,27.1169,
4,164,Q6K00385,True,26.3156,16.5816,1.0448,17.6343,
4,162,Q6K00276,True,32.3205,20.7774,1.106,21.8915,
4,163,Q6K00243,True,29.9507,21.008,1.0215,22.0365,
4,165,Q6K00182,True,27.4288,21.0626,1.0507,22.12,
4,166,Q6K00436,True,20.7522,16.3301,0.9227,17.2594,
4,168,Q6K00353,True,23.4252,18.1243,1.0388,19.1742,
4,167,Q6K00476,True,25.083,18.9645,1.0442,20.0141,
4,169,Q6K00271,True,41.3257,23.4711,1.0319,24.5094,
4,170,Q6K00250,True,28.7817,21.1573,1.0222,22.1865,
4,171,Q6K00404,True,26.7246,20.7384,1.0636,21.8079,
4,172,Q6K00483,True,25.8231,21.1056,0.8688,21.9818,
4,173,Q6K00227,True,24.5197,21.1974,0.9357,22.1391,
4,174,Q6K00498,True,25.0263,18.0797,0.93,19.0161,
4,176,Q6K00308,True,24.1951,18.4034,1.0929,19.5021,
4,175,Q6K00435,True,25.5417,21.1886,0.9362,22.1304,
4,177,Q6K00402,True,23.4714,20.3862,0.9982,21.3915,
4,179,Q6K00205,True,22.2314,17.6918,1.0299,18.7285,
4,180,Q6K00250,True,22.829,18.7678,0.9472,19.7205,
4,181,Q6K00281,True,21.3655,17.823,1.2163,19.045,
4,178,Q6K00404,True,42.3526,16.4994,0.9576,17.4626,
4,183,Q6K00499,True,18.7782,15.9878,0.9649,16.958,
4,182,Q6K00423,True,32.157,16.1537,1.0706,17.2303,
4,185,Q6K00182,True,18.4097,14.4963,1.0071,15.5096,
4,184,Q6K00457,True,33.267,17.6946,1.1307,18.831,
4,188,Q6K00356,True,19.2208,16.6003,1.0347,17.6404,
4,186,Q6K00540,True,45.7737,18.6346,1.0576,19.6992,
4,187,Q6K00345,True,34.9422,21.2831,1.022,22.3322,
4,190,Q6K00477,True,25.8174,22.1124,1.0734,23.1935,
4,189,Q6K00454,True,37.5228,23.4898,1.1828,24.6815,
4,191,Q6K00249,True,25.1435,20.1125,1.0204,21.1388,
4,193,Q6K00501,True,26.1926,20.8129,0.9324,21.7529,
4,194,Q6K00290,True,26.1834,21.8551,1.0679,22.9293,
4,192,Q6K00219,True,47.5828,20.6815,0.951,21.6396,
4,195,Q6K00466,True,28.6518,24.7285,1.1346,25.8705,
4,196,Q6K00376,True,30.8456,24.3318,1.0742,25.4129,
4,197,Q6K00256,True,32.3463,24.2285,1.125,25.3609,
4,198,Q6K00398,True,29.4957,24.8037,1.254,26.0639,
4,199,Q6K00474,True,29.083,25.1371,0.9481,26.0918,
4,200,Q6K00461,True,27.019,19.0577,1.1512,20.2164,
4,202,Q6K00435,True,25.7686,20.5271,1.1536,21.6883,
4,203,Q6K00188,True,22.4729,18.7402,1.0061,19.7527,
4,201,Q6K00259,True,48.8292,19.1665,1.0894,20.2665,
4,206,Q6K00509,True,25.9942,18.1571,1.0318,19.1968,
4,205,Q6K00366,True,27.5529,20.2656,0.9543,21.2282,
4,204,Q6K00388,True,32.1321,23.3357,1.1042,24.447,
4,208,Q6K00494,True,23.9722,15.7326,0.9493,16.6886,
4,209,Q6K00295,True,24.8354,17.9992,1.093,19.0979,
4,207,Q6K00279,True,30.4736,21.4163,1.007,22.4302,
4,210,Q6K00372,True,26.8122,21.3476,0.9874,22.341,
4,211,Q6K00222,True,25.4009,17.2479,1.0382,18.2928,
4,212,Q6K00521,True,26.5628,17.5588,0.8786,18.4432,
4,213,Q6K00337,True,27.0926,18.4559,1.2921,19.7538,
4,214,Q6K00287,True,24.9235,19.3392,1.058,20.4033,
4,216,Q6K00337,True,18.9633,15.686,1.0934,16.7859,
4,218,Q6K00285,True,21.4037,16.7373,1.058,17.8011,
4,217,Q6K00522,True,22.2246,18.0518,0.8799,18.9379,
4,215,Q6K00496,True,37.8768,21.4819,0.938,22.4263,
4,219,Q6K00531,True,24.7498,18.022,0.8793,18.907,
4,221,Q6K00216,True,26.8139,21.6941,0.9318,22.6335,
4,220,Q6K00250,True,28.1182,24.0401,0.9747,25.0202,
4,222,Q6K00464,True,26.1497,22.7994,1.2171,24.0229,
4,223,Q6K00296,True,25.6023,21.9134,0.9656,22.8862,
4,224,Q6K00377,True,25.0422,21.2234,1.1938,22.4229,
4,225,Q6K00506,True,26.9724,22.9716,0.989,23.9665,
4,226,Q6K00445,True,25.3178,22.2401,0.8941,23.1398,
4,227,Q6K00469,True,25.1486,22.2256,0.9281,23.1601,
4,229,Q6K00262,True,23.2534,18.5716,1.0215,19.5985,
4,228,Q6K00354,True,26.8182,21.4595,1.031,22.496,
4,230,Q6K00426,True,22.9869,19.9978,0.9484,20.952,
4,233,Q6K00382,True,19.3416,16.3183,1.2122,17.5365,
4,231,Q6K00400,True,30.5809,18.5044,1.1286,19.6387,
4,234,Q6K00403,True,22.708,19.8521,1.0304,20.889,
4,232,Q6K00367,True,42.2447,20.1041,0.9465,21.0566,
4,235,Q6K00454,True,24.0255,20.8294,1.0794,21.9159,
4,236,Q6K00521,True,21.6019,19.085,0.9082,20.0001,
4,239,Q6K00336,True,18.5506,14.3115,1.0799,15.3994,
4,240,Q6K00433,True,19.1683,15.7197,1.1006,16.8277,
4,237,Q6K00339,True,38.839,18.8117,1.0134,19.8313,
4,242,Q6K00517,True,39.2902,34.3213,0.9047,35.2328,
4,241,Q6K00445,True,44.2862,37.7622,0.9267,38.6954,
4,238,Q6K00363,True,65.2763,37.1145,1.0033,38.1236,
4,243,Q6K00404,True,42.4148,39.2056,1.0799,40.2916,
4,244,Q6K00408,True,26.4559,18.6104,0.9835,19.5996,
4,245,Q6K00219,True,24.8756,18.9407,0.9617,19.9103,
4,246,Q6K00474,True,24.8859,19.8792,0.9374,20.8219,
4,247,Q6K00337,True,24.4576,21.8143,1.057,22.8776,
4,249,Q6K00427,True,22.747,16.3411,0.9907,17.3386,
4,248,Q6K00208,True,24.5337,18.6996,0.9865,19.6925,
4,250,Q6K00385,True,23.5436,18.8016,0.9289,19.7367,
4,252,Q6K00264,True,22.1383,17.0767,1.1833,18.2664,
4,253,Q6K00313,True,21.8764,17.7066,1.0806,18.7934,
4,254,Q6K00502,True,25.2528,19.6428,0.9039,20.5532,
4,251,Q6K00398,True,43.7527,19.8626,1.1025,20.9715,
4,255,Q6K00222,True,27.2615,18.0466,0.9552,19.0094,
4,256,Q6K00443,True,29.1639,18.9205,0.9451,19.8717,
4,257,Q6K00456,True,25.8036,18.9351,0.9067,19.847,
4,258,Q6K00427,True,25.5468,20.0517,1.1109,21.1695,
4,259,Q6K00476,True,25.6525,17.2396,1.052,18.2995,
4,260,Q6K00462,True,25.8872,16.9544,1.0279,17.9882,
4,262,Q6K00493,True,25.4508,19.4026,0.9971,20.4073,
4,261,Q6K00288,True,26.314,20.3826,1.1146,21.5035,
4,263,Q6K00360,True,24.5355,17.0498,0.9663,18.0225,
4,264,Q6K00303,True,25.5241,16.8038,1.0769,17.887,
4,265,Q6K00235,True,25.4879,19.491,0.9562,20.4534,
4,266,Q6K00289,True,25.531,20.5798,0.9602,21.5468,
4,268,Q6K00476,True,23.7089,16.3667,0.9732,17.3467,
4,267,Q6K00373,True,29.873,20.1636,1.0133,21.1835,
4,270,Q6K00539,True,25.8641,18.9402,0.9795,19.9247,
4,269,Q6K00430,True,27.04,22.0171,1.027,23.0508,
4,272,Q6K00247,True,22.795,15.6759,1.1582,16.8412,
4,271,Q6K00261,True,25.9921,18.7544,1.1088,19.869,
4,274,Q6K00495,True,26.2936,19.5515,1.0755,20.6341,
4,273,Q6K00251,True,27.7791,22.3015,1.037,23.3451,
4,276,Q6K00337,True,25.5554,16.4373,1.0702,17.5137,
4,278,Q6K00430,True,24.2746,17.3753,0.9986,18.3808,
4,275,Q6K00410,True,30.3017,21.298,0.9462,22.2513,
4,277,Q6K00319,True,26.1016,20.0786,0.9903,21.0748,
4,281,Q6K00371,True,14.971,12.3839,0.9568,13.3468,
4,279,Q6K00230,True,25.7383,13.5515,0.9458,14.5032,
4,283,Q6K00291,True,19.4163,16.3929,1.0157,17.416,
4,282,Q6K00184,True,44.0113,18.0912,1.0651,19.1633,
4,280,Q6K00309,True,45.8745,20.4279,1.1021,21.5359,
4,285,Q6K00367,True,21.507,18.599,0.9676,19.5736,
4,284,Q6K00225,True,37.6865,20.1828,0.9636,21.1527,
4,287,Q6K00205,True,18.8071,16.0415,0.9671,17.0143,
4,289,Q6K00474,True,16.9849,14.5778,0.9672,15.5505,
4,286,Q6K00436,True,44.9291,17.0876,0.9357,18.0291,
4,288,Q6K00206,True,35.2504,19.7087,0.9905,20.7058,
4,291,Q6K00466,True,22.9118,20.0022,0.9802,20.9883,
4,290,Q6K00241,True,42.7166,20.3925,0.9767,21.3764,
4,292,Q6K00436,True,21.964,17.8027,0.9087,18.717,
4,293,Q6K00234,True,21.9289,18.7929,1.0263,19.8247,
4,295,Q6K00200,True,22.2455,19.1512,0.9709,20.129,
4,296,Q6K00243,True,24.2609,18.7652,0.9492,19.7214,
4,294,Q6K00427,True,38.1522,18.2083,0.9641,19.1782,
4,297,Q6K00423,True,24.9609,21.2276,1.0006,22.2357,
4,298,Q6K00256,True,23.4579,20.1995,1.1529,21.3593,
4,300,Q6K00319,True,20.52,15.4453,1.0366,16.4888,
4,299,Q6K00334,True,22.9517,17.7034,1.1206,18.8302,
8,2,Q6K00326,True,40.1726,33.495,1.0527,34.5566,
8,5,Q6K00419,True,43.7358,31.7473,1.0123,32.766,
8,3,Q6K00287,True,49.8656,37.5951,1.1444,38.7473,
8,1,Q6K00502,True,50.4767,41.3229,0.9331,42.262,
8,6,Q6K00331,True,53.1792,37.8813,1.0583,38.9465,
8,4,Q6K00451,True,53.9478,43.4985,1.1494,44.6549,
8,7,Q6K00292,True,54.3151,42.4088,1.0488,43.4634,
8,8,Q6K00229,True,54.7663,43.0973,1.0457,44.1533,
8,9,Q6K00406,True,50.6422,32.5038,1.0369,33.5489,
8,12,Q6K00360,True,64.4837,50.2057,1.7119,51.9264,
8,15,Q6K00380,True,64.6281,48.4257,1.007,49.4386,
8,10,Q6K00486,True,75.9441,55.4391,0.9036,56.3484,
8,14,Q6K00233,True,69.3173,54.8,0.9738,55.7802,
8,13,Q6K00337,True,69.7733,57.3645,1.0182,58.3878,
8,16,Q6K00189,True,67.9139,57.7935,0.9221,58.7207,
8,11,Q6K00344,True,75.1065,62.1387,0.9639,63.1083,
8,17,Q6K00418,True,66.2328,31.6462,1.2779,32.9309,
8,18,Q6K00354,True,48.6102,35.0727,0.9928,36.0717,
8,20,Q6K00405,True,51.1705,37.4375,1.0234,38.4679,
8,22,Q6K00498,True,50.9495,37.0669,0.9425,38.0153,
8,19,Q6K00339,True,54.99,41.5208,1.0437,42.5702,
8,23,Q6K00445,True,51.2534,39.2168,0.9599,40.1825,
8,21,Q6K00260,True,52.3405,42.4159,0.9748,43.3967,
8,24,Q6K00507,True,65.371,46.0508,1.0342,47.0948,
8,25,Q6K00433,True,49.8359,44.8464,1.1207,45.9746,
8,26,Q6K00516,True,48.2264,43.8184,0.9744,44.7994,
8,27,Q6K00400,True,50.7158,38.9943,1.1644,40.1649,
8,28,Q6K00188,True,50.5976,39.8409,1.0166,40.8634,
8,31,Q6K00460,True,49.6135,40.2419,0.9574,41.2048,
8,29,Q6K00184,True,52.8894,42.6978,1.1115,43.816,
8,30,Q6K00412,True,54.0377,44.422,0.9649,45.3933,
8,32,Q6K00436,True,48.7474,43.9172,0.9819,44.905,
8,33,Q6K00289,True,48.0136,40.3289,0.9984,41.3331,
8,37,Q6K00349,True,45.4288,34.1142,1.5138,35.6358,
8,35,Q6K00534,True,51.3057,39.9439,0.9823,40.9329,
8,38,Q6K00267,True,50.6422,38.8136,1.164,39.9856,
8,36,Q6K00236,True,57.8514,42.3951,1.1431,43.546,
8,39,Q6K00208,True,54.1993,42.1535,1.1719,43.3313,
8,34,Q6K00409,True,74.0154,44.109,1.0777,45.1973,
8,40,Q6K00380,True,65.2727,51.0774,1.0523,52.1376,
8,41,Q6K00503,True,53.7146,48.8416,1.0344,49.8838,
8,42,Q6K00524,True,55.9052,38.2209,1.2135,39.4431,
8,43,Q6K00297,True,65.966,42.4267,1.4853,43.9245,
8,44,Q6K00185,True,61.1021,42.3327,1.2998,43.6451,
8,47,Q6K00437,True,58.3463,44.2988,1.2834,45.5898,
8,45,Q6K00252,True,61.1745,45.2137,1.2252,46.4462,
8,46,Q6K00259,True,62.7293,50.1068,1.1975,51.3106,
8,48,Q6K00492,True,56.1594,47.2234,1.0693,48.3005,
8,49,Q6K00527,True,78.2977,44.3289,1.1979,45.5359,
8,50,Q6K00462,True,67.0354,43.6306,1.1839,44.8219,
8,51,Q6K00474,True,59.5742,43.45,1.2441,44.702,
8,54,Q6K00316,True,64.323,46.2638,1.2735,47.5534,
8,52,Q6K00297,True,69.2518,49.026,1.0786,50.1141,
8,55,Q6K00257,True,63.0845,48.2237,1.2443,49.4779,
8,53,Q6K00394,True,66.5867,53.2733,0.9506,54.2301,
8,56,Q6K00233,True,57.2521,50.9755,1.175,52.1662,
8,58,Q6K00273,True,52.8862,38.9554,1.1835,40.1479,
8,59,Q6K00295,True,58.0872,41.5115,1.2295,42.7485,
8,57,Q6K00385,True,71.3523,43.2401,0.9485,44.2011,
8,61,Q6K00314,True,57.7617,39.1328,1.1347,40.2744,
8,60,Q6K00297,True,61.2713,42.6095,1.0286,43.6445,
8,62,Q6K00435,True,61.0603,42.171,1.0926,43.2698,
8,63,Q6K00400,True,59.8812,42.6981,1.1373,43.8416,
8,64,Q6K00439,True,53.7102,43.9234,1.0596,44.9898,
8,65,Q6K00214,True,69.9838,34.447,1.0958,35.5554,
8,66,Q6K00436,True,60.1225,38.991,1.0919,40.0904,
8,67,Q6K00524,True,60.1417,42.2247,1.3471,43.5842,
8,70,Q6K00360,True,57.224,40.8017,1.1196,41.9297,
8,68,Q6K00439,True,60.9496,45.9382,1.005,46.9497,
8,72,Q6K00407,True,57.9461,45.0583,1.0894,46.1538,
8,71,Q6K00414,True,59.4989,47.3327,1.0415,48.381,
8,69,Q6K00219,True,60.0669,48.3533,0.9472,49.3078,
8,73,Q6K00423,True,54.9608,36.9943,1.2982,38.3135,
8,74,Q6K00411,True,57.6708,38.5259,1.2527,39.7868,
8,75,Q6K00351,True,61.2911,40.4685,1.0113,41.4872,
8,78,Q6K00287,True,57.1346,37.816,1.1865,39.0096,
8,80,Q6K00433,True,56.9176,38.8903,1.3126,40.2093,
8,76,Q6K00334,True,61.9311,45.2175,1.1064,46.3316,
8,77,Q6K00357,True,61.9672,47.9512,1.0962,49.0536,
8,79,Q6K00305,True,59.9671,47.7739,1.0389,48.818,
8,81,Q6K00227,True,56.2782,37.4552,1.2528,38.7202,
8,85,Q6K00254,True,49.4008,35.3384,1.2608,36.6121,
8,88,Q6K00368,True,51.6369,37.4623,1.2078,38.6864,
8,84,Q6K00515,True,54.8823,41.0274,1.0094,42.0433,
8,82,Q6K00497,True,71.1124,46.5693,1.0043,47.5828,
8,83,Q6K00425,True,66.5634,46.8244,1.0051,47.8361,
8,87,Q6K00290,True,58.9451,45.7404,1.1441,46.8911,
8,86,Q6K00510,True,59.4114,48.0952,1.0719,49.1745,
8,89,Q6K00188,True,82.4477,57.3538,1.1951,58.5578,
8,90,Q6K00356,True,75.8876,57.9294,1.0746,59.0109,
8,94,Q6K00349,True,76.9023,59.1893,1.189,60.3879,
8,93,Q6K00320,True,78.5744,59.2801,1.178,60.4689,
8,96,Q6K00246,True,76.776,62.2051,1.0045,63.216,
8,92,Q6K00203,True,84.1627,66.2324,1.1306,67.3689,
8,95,Q6K00370,True,77.5482,66.7201,0.9382,67.6636,
8,91,Q6K00320,True,84.731,67.0868,0.967,68.0595,
8,97,Q6K00426,True,52.576,33.9631,1.0854,35.0567,
8,98,Q6K00366,True,56.4204,37.2805,1.2425,38.5364,
8,102,Q6K00316,True,52.1212,36.1859,1.0777,37.2703,
8,103,Q6K00322,True,54.3604,37.2226,1.0374,38.2667,
8,104,Q6K00266,True,54.4868,38.3545,0.9726,39.3325,
8,99,Q6K00388,True,57.535,45.1426,1.0349,46.1827,
8,101,Q6K00255,True,55.4047,41.5999,0.9407,42.546,
8,100,Q6K00382,True,56.5464,45.8059,1.0303,46.8445,
8,105,Q6K00182,True,62.3758,33.9919,1.1745,35.1757,
8,107,Q6K00217,True,51.3415,37.2909,1.1001,38.4005,
8,106,Q6K00384,True,60.9959,40.9757,0.972,41.9552,
8,112,Q6K00268,True,50.2858,36.0272,1.0685,37.1021,
8,108,Q6K00271,True,57.4914,43.9892,1.4391,45.4502,
8,111,Q6K00296,True,57.1361,43.2078,1.0954,44.3161,
8,110,Q6K00379,True,58.4452,46.1452,1.1036,47.2562,
8,109,Q6K00193,True,58.9283,49.057,1.0717,50.1345,
8,113,Q6K00368,True,52.4314,35.1399,1.4041,36.5531,
8,120,Q6K00429,True,52.274,37.6861,1.1902,38.8845,
8,115,Q6K00333,True,62.668,43.4751,1.1323,44.6148,
8,116,Q6K00405,True,64.329,43.5505,1.0592,44.616,
8,119,Q6K00309,True,56.746,41.9579,1.1484,43.1117,
8,114,Q6K00359,True,66.8792,48.4168,1.0512,49.4744,
8,117,Q6K00369,True,59.5727,48.8892,1.1547,50.0514,
8,118,Q6K00535,True,69.24,42.8298,1.0139,43.85,
8,121,Q6K00312,True,52.422,46.3292,1.1515,47.4888,
8,125,Q6K00478,True,44.1628,34.9911,1.1296,36.1279,
8,127,Q6K00298,True,48.9978,35.8906,1.083,36.9799,
8,122,Q6K00233,True,58.759,42.6191,1.1096,43.7352,
8,124,Q6K00348,True,54.8953,41.5383,1.194,42.7376,
8,123,Q6K00231,True,59.737,45.5135,1.0785,46.5976,
8,126,Q6K00271,True,56.0567,44.6628,1.0156,45.6853,
8,128,Q6K00323,True,49.5119,43.8143,1.0053,44.8254,
8,129,Q6K00530,True,46.5139,41.3876,1.0856,42.4811,
8,131,Q6K00259,True,50.1833,36.0434,1.1543,37.2051,
8,130,Q6K00251,True,57.4442,34.7308,1.0807,35.8192,
8,134,Q6K00259,True,49.9271,35.6547,1.063,36.7234,
8,136,Q6K00197,True,49.4736,36.9989,1.1791,38.1844,
8,132,Q6K00287,True,56.3442,43.5588,1.0697,44.6348,
8,135,Q6K00425,True,55.1352,41.487,0.9498,42.4425,
8,133,Q6K00245,True,58.4598,46.2416,1.0002,47.2473,
8,137,Q6K00277,True,46.4388,40.8958,1.1811,42.084,
8,139,Q6K00477,True,49.2638,33.2945,1.0753,34.3776,
8,143,Q6K00369,True,44.9957,32.0014,1.0351,33.0429,
8,138,Q6K00289,True,58.88,38.5856,1.0187,39.6118,
8,141,Q6K00375,True,49.414,35.4058,1.2065,36.6193,
8,142,Q6K00242,True,48.9075,37.0139,1.1861,38.2059,
8,140,Q6K00383,True,55.2182,43.2738,0.9247,44.2039,
8,145,Q6K00216,True,45.4123,41.2189,1.0716,42.2988,
8,144,Q6K00490,True,69.5161,43.7354,1.1621,44.9045,
8,147,Q6K00236,True,49.7141,37.1261,1.0524,38.1869,
8,148,Q6K00299,True,51.8919,37.3015,0.9654,38.2742,
8,150,Q6K00512,True,51.814,38.1492,1.0299,39.1846,
8,146,Q6K00520,True,63.2744,44.4693,0.8835,45.3581,
8,151,Q6K00381,True,54.7819,43.384,0.971,44.3604,
8,149,Q6K00455,True,56.4958,42.5629,0.8924,43.4602,
8,152,Q6K00277,True,44.0758,38.9125,1.166,40.0855,
8,153,Q6K00298,True,43.7463,39.4091,1.1258,40.5412,
8,154,Q6K00184,True,53.5856,35.7033,1.0804,36.7907,
8,160,Q6K00357,True,44.5102,32.8238,1.0338,33.8638,
8,158,Q6K00228,True,47.6115,34.9783,1.0013,35.9862,
8,155,Q6K00203,True,55.1496,40.2877,1.1705,41.4653,
8,156,Q6K00365,True,55.1735,43.4102,1.0999,44.5166,
8,161,Q6K00364,True,48.3819,36.6742,1.0478,37.7309,
8,159,Q6K00262,True,59.6148,39.6621,1.077,40.7449,
8,157,Q6K00520,True,64.1072,41.7572,1.0979,42.8611,
8,162,Q6K00481,True,78.1303,62.3919,1.0822,63.4848,
8,163,Q6K00386,True,81.8512,64.2374,1.109,65.354,
8,164,Q6K00506,True,84.7446,65.3965,0.9618,66.3652,
8,168,Q6K00406,True,79.2175,63.1925,1.1062,64.3051,
8,166,Q6K00201,True,88.5247,67.4067,1.0936,68.5084,
8,165,Q6K00347,True,89.844,70.7905,1.1988,71.9956,
8,167,Q6K00540,True,82.1427,72.2915,1.0914,73.3889,
8,169,Q6K00398,True,86.508,72.1482,1.3525,73.5082,
8,170,Q6K00324,True,46.7518,30.7106,1.5168,32.237,
8,173,Q6K00447,True,39.4873,31.9551,1.1363,33.099,
8,175,Q6K00372,True,45.903,37.5105,1.2151,38.7339,
8,172,Q6K00476,True,54.2599,40.3922,1.0924,41.4917,
8,174,Q6K00276,True,55.9976,41.5163,1.1048,42.6294,
8,171,Q6K00329,True,72.9918,43.1583,1.3223,44.4883,
8,176,Q6K00487,True,78.4403,46.5153,1.3866,47.9127,
8,178,Q6K00282,True,56.4789,48.282,1.3133,49.6031,
8,177,Q6K00359,True,78.5594,52.9865,1.0817,54.0753,
8,179,Q6K00540,True,64.1895,45.7909,1.1464,46.9456,
8,180,Q6K00274,True,56.4828,48.6044,1.0729,49.6844,
8,181,Q6K00464,True,59.9561,52.4378,1.2949,53.7394,
8,183,Q6K00276,True,58.0374,49.217,1.0388,50.2631,
8,182,Q6K00295,True,63.6515,51.5481,1.1373,52.6933,
8,186,Q6K00499,True,53.4472,45.9343,1.1293,47.0722,
8,185,Q6K00513,True,58.4862,49.8047,1.3149,51.1277,
8,188,Q6K00475,True,55.4213,43.291,1.27,44.5684,
8,184,Q6K00438,True,86.0634,53.8176,1.0434,54.8698,
8,189,Q6K00459,True,65.4893,55.1407,1.3254,56.4738,
8,187,Q6K00350,True,69.665,55.4851,1.1159,56.6098,
8,190,Q6K00270,True,59.8852,50.3247,1.1895,51.5208,
8,191,Q6K00453,True,64.8468,56.4646,1.1498,57.6216,
8,192,Q6K00422,True,59.2314,45.4907,1.1482,46.6475,
8,193,Q6K00456,True,58.2044,50.4417,1.0757,51.5259,
8,194,Q6K00346,True,56.8939,48.7204,1.1764,49.9118,
8,195,Q6K00381,True,56.0948,43.5771,1.0749,44.6592,
8,196,Q6K00213,True,58.1963,42.9709,1.2902,44.2688,
8,199,Q6K00418,True,53.8152,48.411,1.0703,49.4887,
8,197,Q6K00406,True,80.6239,47.7094,1.1245,48.842,
8,198,Q6K00461,True,82.4613,54.0159,1.2005,55.224,
8,201,Q6K00472,True,64.6302,57.7735,1.1294,58.9107,
8,200,Q6K00388,True,74.3792,54.0106,1.1148,55.1324,
8,202,Q6K00260,True,70.2738,50.8516,1.0905,51.9502,
8,204,Q6K00437,True,61.6647,53.5559,1.3988,54.9623,
8,205,Q6K00317,True,63.7687,57.9837,1.1483,59.1407,
8,203,Q6K00483,True,81.4717,53.6921,1.002,54.7027,
8,206,Q6K00500,True,63.5054,58.1811,1.3115,59.5098,
8,208,Q6K00327,True,58.7244,53.2895,1.2516,54.548,
8,209,Q6K00225,True,56.5422,47.1853,1.0298,48.222,
8,207,Q6K00250,True,70.7242,50.6459,0.9759,51.6279,
8,210,Q6K00221,True,56.8347,52.0864,1.0774,53.1703,
8,212,Q6K00463,True,51.0789,44.3755,1.1337,45.5161,
8,211,Q6K00351,True,64.3211,44.5901,1.1324,45.7296,
8,214,Q6K00500,True,52.671,48.3031,1.144,49.4543,
8,213,Q6K00463,True,71.9572,46.9784,1.286,48.2702,
8,216,Q6K00526,True,50.2372,43.819,0.9886,44.8147,
8,217,Q6K00296,True,53.777,47.498,1.0073,48.5119,
8,215,Q6K00467,True,64.4105,48.3308,1.0802,49.4174,
8,218,Q6K00186,True,51.4192,46.7893,1.0648,47.8619,
8,219,Q6K00396,True,55.1261,45.8282,1.1457,46.9837,
8,220,Q6K00299,True,53.1332,46.3608,1.1643,47.5343,
8,221,Q6K00405,True,54.0636,48.642,1.0981,49.7483,
8,222,Q6K00476,True,52.4799,48.5646,1.0765,49.6486,
8,226,Q6K00454,True,50.1562,43.2207,1.1939,44.4226,
8,225,Q6K00220,True,56.4437,47.9297,1.1443,49.0818,
8,223,Q6K00492,True,71.0333,44.6018,1.09,45.6993,
