query_id,parent_count,condition,method,cut_edges,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0053,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0053,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0053,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0038,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0038,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0038,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,BRIDGE,F2_FUSED_HIERARCHICAL,5,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0038,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0038,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0014,2,CLEAN,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0014,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0014,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0014,2,DROP30,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0014,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0014,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0014,2,BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0014,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0014,2,BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0014,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0014,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0014,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0008,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0008,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0008,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,BRIDGE,F2_FUSED_HIERARCHICAL,5,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0008,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0008,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0032,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0032,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0032,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0032,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0032,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0032,2,DROP30,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0032,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0032,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0032,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0032,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0032,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0032,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0030,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0030,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0030,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0030,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0030,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0030,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0067,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0067,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0067,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0067,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.0,0.0,0.0,0.0,False,False
Q0067,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0067,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0067,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0034,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0034,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0034,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0034,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0034,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0034,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0034,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0034,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0034,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0034,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0034,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0034,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0088,2,CLEAN,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0088,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0088,2,DROP30,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0088,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0088,2,BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.5,0.5,0.5,0.5,False,False
Q0088,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0088,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0036,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0036,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0036,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0036,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0036,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0036,2,DROP30,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0036,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0036,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0036,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0036,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0036,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0036,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0015,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0015,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0015,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0015,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0015,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0015,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0015,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0015,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0015,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0015,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0015,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0015,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0093,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0093,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0093,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0093,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0093,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0093,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0093,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0093,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0093,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0093,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0093,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0093,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0064,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30,ORACLE_FUSED_PARENTSET,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,BRIDGE,F2_FUSED_HIERARCHICAL,3,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,BRIDGE,ORACLE_FUSED_PARENTSET,3,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,CLEAN,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0081,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0081,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,DROP30,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0081,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0081,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,1.0,1.0,1.0,1.0,True,True
Q0081,2,BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0081,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,1.0,1.0,1.0,1.0,True,True
Q0081,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0006,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,BRIDGE,ORACLE_FUSED_PARENTSET,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,6,0.8333333333333334,1.0,1.0,1.0,True,False
Q0006,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,6,0.8333333333333334,1.0,1.0,1.0,True,False
Q0066,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0066,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0066,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0066,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0066,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0066,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0066,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0075,2,CLEAN,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0075,2,DROP30,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0075,2,BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,BRIDGE,F2_FUSED_HIERARCHICAL,5,0.5,0.5,0.5,0.5,False,False
Q0075,2,BRIDGE,ORACLE_FUSED_PARENTSET,3,1.0,1.0,1.0,1.0,True,True
Q0075,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0075,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,3,0.5,0.5,0.5,0.5,False,False
Q0075,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,4,1.0,1.0,1.0,1.0,True,True
Q0072,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0072,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0072,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0072,2,DROP30,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0072,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0072,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0072,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0087,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,CLEAN,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0087,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,DROP30,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0087,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0087,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0087,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0050,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0050,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0050,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,BRIDGE,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,BRIDGE,ORACLE_FUSED_PARENTSET,3,1.0,1.0,1.0,1.0,True,True
Q0050,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0050,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0050,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0099,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0099,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0099,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0099,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0003,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,CLEAN,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0003,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0003,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
