alpha,lambda,mean_parent_set_f1,mean_k_accuracy,mean_component_accuracy,known_component_accuracy,known_parent_set_f1,known_parent_set_exact,known_k_accuracy,known_k_mae,known_false_unknown_rate,pseudo_component_accuracy,pseudo_parent_set_f1,pseudo_parent_set_exact,pseudo_k_accuracy,pseudo_k_mae,pseudo_unknown_precision,pseudo_unknown_recall,pseudo_unknown_f1,pseudo_unknown_known_macro_f1
0.0,1.55,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.6,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.65,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.7,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.75,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.8,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.85,0.8021693121693121,0.5666666666666667,0.7722222222222221,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8507936507936508,0.9151851851851851,0.6777777777777778,0.6888888888888889,0.3333333333333333,0.8380520951302378,0.9462915601023018,0.8888888888888888,0.8362573099415205
0.0,1.9,0.8030952380952381,0.5694444444444444,0.7730158730158729,0.6936507936507936,0.6891534391534392,0.16111111111111112,0.4444444444444444,0.5666666666666667,0.2896825396825397,0.8523809523809524,0.917037037037037,0.6833333333333333,0.6944444444444444,0.3277777777777778,0.8384180790960452,0.948849104859335,0.8902219556088782,0.8378425135605938
0.0,1.95,0.8051322751322751,0.575,0.7742063492063491,0.692063492063492,0.6876719576719577,0.16111111111111112,0.4388888888888889,0.5722222222222222,0.2912698412698413,0.8563492063492063,0.9225925925925925,0.7,0.7111111111111111,0.3111111111111111,0.8368715083798882,0.9578005115089514,0.893261776982707,0.8404624424652563
0.0,2.0,0.6723148148148148,0.4527777777777777,0.6527777777777778,0.5365079365079365,0.5133333333333333,0.11666666666666667,0.36666666666666664,0.7555555555555555,0.4515873015873016,0.7690476190476191,0.8312962962962962,0.5333333333333333,0.5388888888888889,0.65,0.7390882638215325,0.9744245524296675,0.8405956977385548,0.715913124682573
0.0,2.5,0.6706481481481481,0.4583333333333333,0.6503968253968254,0.5317460317460317,0.5099999999999999,0.11666666666666667,0.37777777777777777,0.7444444444444445,0.45476190476190476,0.7690476190476191,0.8312962962962962,0.5333333333333333,0.5388888888888889,0.65,0.7390882638215325,0.9744245524296675,0.8405956977385548,0.715913124682573
0.0,3.0,0.5407407407407407,0.3555555555555555,0.5210317460317461,0.35714285714285715,0.32,0.08333333333333333,0.3,0.9833333333333333,0.6333333333333333,0.6849206349206349,0.7614814814814814,0.4111111111111111,0.4111111111111111,0.8777777777777778,0.6655231560891939,0.9923273657289002,0.7967145790554416,0.5522034433738747
0.0,4.0,0.46824074074074074,0.2916666666666667,0.4369047619047619,0.23492063492063492,0.2035185185185185,0.08333333333333333,0.22777777777777777,1.0944444444444446,0.7603174603174603,0.6388888888888888,0.732962962962963,0.35555555555555557,0.35555555555555557,0.9666666666666667,0.6333333333333333,0.9961636828644501,0.7743538767395626,0.4403265446689939
0.0,5.0,0.44351851851851853,0.2722222222222222,0.40436507936507937,0.1880952380952381,0.1648148148148148,0.08333333333333333,0.2111111111111111,1.1222222222222222,0.8119047619047619,0.6206349206349207,0.7222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.6206349206349207,1.0,0.7659157688540646,0.3829578844270323
0.0,7.0,0.3611111111111111,0.3333333333333333,0.3103174603174603,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.6206349206349207,0.7222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.6206349206349207,1.0,0.7659157688540646,0.3829578844270323
0.25,0.0,0.8017857142857143,0.41388888888888886,0.7801587301587302,0.7412698412698413,0.7574338624338626,0.17777777777777778,0.2833333333333333,0.85,0.21428571428571427,0.819047619047619,0.8461375661375661,0.4888888888888889,0.5444444444444444,0.5666666666666667,0.8722580645161291,0.8644501278772379,0.8683365446371226,0.8277300584037119
0.25,0.05,0.8045502645502646,0.41944444444444445,0.7821428571428571,0.7444444444444445,0.7612962962962962,0.17777777777777778,0.28888888888888886,0.8166666666666667,0.21428571428571427,0.8198412698412698,0.8478042328042329,0.49444444444444446,0.55,0.5555555555555556,0.8722580645161291,0.8644501278772379,0.8683365446371226,0.8277300584037119
0.25,0.1,0.8053703703703703,0.425,0.7821428571428571,0.7444444444444445,0.7612962962962962,0.17777777777777778,0.28888888888888886,0.8166666666666667,0.21428571428571427,0.8198412698412698,0.8494444444444444,0.5,0.5611111111111111,0.5444444444444444,0.8722580645161291,0.8644501278772379,0.8683365446371226,0.8277300584037119
0.25,0.15,0.8072222222222223,0.42777777777777776,0.7833333333333333,0.746031746031746,0.7629629629629631,0.17777777777777778,0.28888888888888886,0.8055555555555556,0.21428571428571427,0.8206349206349206,0.8514814814814814,0.5055555555555555,0.5666666666666667,0.5333333333333333,0.8722580645161291,0.8644501278772379,0.8683365446371226,0.8277300584037119
