query_id,node_id,source_fresh_id,source_version_id,source_version_number,source_relative_path,source_component_sha256,expected_outer_class,expected_java_filename,project_id,github_repo,project_resolution_status,github_source_available
Q6K00287,Q6K00287_N06,FMOD0003,kf7gMwfX,21.11.0,fuzs/skeletonaifix/fabric/SkeletonAIFixFabric.class,6c0d06947bdc51729a7b7a1724cda089ba6810014b6e5ed183334052a0556fbb,SkeletonAIFixFabric,SkeletonAIFixFabric.java,jn24bUJo,https://github.com/Fuzss/skeletonaifix,GITHUB_SOURCE,True
Q6K00287,Q6K00287_N07,FMOD0004,5gdROB0x,1.2.0,com/skelly/deepstash/ExcaMateMode.class,3516f9fd5b8adf8c93cf87862cc97fe65520acd48b79f2a3a0e1f3393f1dc68c,ExcaMateMode,ExcaMateMode.java,HtZJrAVB,https://github.com/SkellyX/ExcaMate,GITHUB_SOURCE,True
Q6K00288,Q6K00288_N01,FMOD0067,Uzn5pkvu,1.3.4,com/bettershulker/BetterShulkerConfig.class,292c6d7125163f2ebcf90800255b81981176539126ee183ae7842cd5d5b7e458,BetterShulkerConfig,BetterShulkerConfig.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00288,Q6K00288_N02,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/client/gui/GuiItemDurability.class,2ca4ca8ab57c984bf98bf523e635b86bffaa0836f3b3e4c931fdd02cb856ea43,GuiItemDurability,GuiItemDurability.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00288,Q6K00288_N04,FMOD0067,Uzn5pkvu,1.3.4,com/bettershulker/client/render/ShulkerTooltipComponent$1.class,5b7b59943f8567acc69c026039aeee3c9ffc5bd36617a15185c389b9f058bbcd,ShulkerTooltipComponent,ShulkerTooltipComponent.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00288,Q6K00288_N06,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/config/ConfigGui$ButtonListener.class,5030a372e51329ad16ca4764c92755d00754732aa9f68e133fce896859bdf808,ConfigGui,ConfigGui.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00288,Q6K00288_N07,FMOD0067,Uzn5pkvu,1.3.4,com/bettershulker/util/ContainerHelper.class,7b987571e872b16aa03aa29ba2c9a274b4a55e301f46c4b76c7cd1cc471e8245,ContainerHelper,ContainerHelper.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00289,Q6K00289_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/DoorBlockCoupling.class,7e7595d4c8151ad004d46b429980ecec0f0d839153037c671185efff2625a9f3,DoorBlockCoupling,DoorBlockCoupling.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00289,Q6K00289_N03,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/TrapdoorBlockCoupling.class,4b9158a602b65101bbe8fac4bb22699f43194aa1c45e05fc29ee7c55bc9e67c3,TrapdoorBlockCoupling,TrapdoorBlockCoupling.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00289,Q6K00289_N04,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/compat/MermodClothConfigScreen.class,598a0641df9b7b2f01a5c2b86300f479b4209abcf7cbe186820990b3cfa73b01,MermodClothConfigScreen,MermodClothConfigScreen.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00289,Q6K00289_N06,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/mixin/ServerPlayerMixin.class,1ba5f5c9b3c764d0a826fc73c936f095d0cc0b5666990f473634bd4cfb15ee2d,ServerPlayerMixin,ServerPlayerMixin.java,80ulerjA,https://github.com/ChloeDawn/Couplings,GITHUB_SOURCE,True
Q6K00289,Q6K00289_N07,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/config/MermodConfig.class,53c6758f22910db100ade42127e0b38fe3dcdd423f248e5f8ab5de999307be54,MermodConfig,MermodConfig.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00290,Q6K00290_N01,FMOD0089,NglexoWN,21.11.0,fuzs/strawstatues/network/client/ServerboundStrawStatueSkinPatchMessage$1.class,b5ee82a6a3d52b69813391c32e0ac31a74d9114949af575ab51ef369d0a20c5c,ServerboundStrawStatueSkinPatchMessage,ServerboundStrawStatueSkinPatchMessage.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00290,Q6K00290_N02,FMOD0069,td94fRJq,1.3.1+26.1,top/tobyprime/mcedia_core/client/renderer/McediaRenderTypes.class,9c8d8cbdf663716196a196491e1a9224a1ad8a10d55121f8fb2791f82e510d02,McediaRenderTypes,McediaRenderTypes.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00290,Q6K00290_N03,FMOD0089,NglexoWN,21.11.0,fuzs/strawstatues/network/client/ServerboundStrawStatueSkinPatchMessage$DataType$3.class,9af93341ae73b80279888a43c9c807d5fc3b1d0ff85ae8f729566dfe77983be4,ServerboundStrawStatueSkinPatchMessage,ServerboundStrawStatueSkinPatchMessage.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00290,Q6K00290_N05,FMOD0069,td94fRJq,1.3.1+26.1,top/tobyprime/mcedia_core/client/renderer/MediaTextureImpl.class,2ab65a1c547fe00c2625e95915571bc952d2c865ddbbb4950f569f1822bcf4f7,MediaTextureImpl,MediaTextureImpl.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00290,Q6K00290_N06,FMOD0069,td94fRJq,1.3.1+26.1,top/tobyprime/mcedia_core/client/renderer/McediaRenderer.class,7f62b931f595d52cd70e0f0168fb9b16bb7df6d2d0842d54d1f39703e2a370b9,McediaRenderer,McediaRenderer.java,jvE0ZHV2,https://github.com/tobyprime/Mcedia,GITHUB_SOURCE,True
Q6K00291,Q6K00291_N02,FMOD0079,EgoQu3dI,2.1.1+mc1.20.2,io/ix0rai/bodacious_berries/block/entity/JuicerRecipe.class,42f179b19a4970f0491866ff257fb21298e06a9bae5aff9761cbe01010ac3a37,JuicerRecipe,JuicerRecipe.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00291,Q6K00291_N03,FMOD0079,EgoQu3dI,2.1.1+mc1.20.2,io/ix0rai/bodacious_berries/block/entity/JuicerScreenHandler$JuicerOutputSlot.class,93eea98f5f9000263babaaf3961092aaa97acfd01fa13a38c93e67843b6cd298,JuicerScreenHandler,JuicerScreenHandler.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00291,Q6K00291_N04,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/SimpleFramesMod.class,7fe5e02b9085ca4b7b194c5a0b520c5aba542b5ab318994ac3044a39f802073b,SimpleFramesMod,SimpleFramesMod.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00291,Q6K00291_N06,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/mixin/GlowItemFrameMixin.class,d68c2797e49c7099e283c9f92417e2ad774daa46388773b08cf5f142ff157ad7,GlowItemFrameMixin,GlowItemFrameMixin.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00291,Q6K00291_N07,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/Config.class,4e1e706be861abe6edc225beddb7d5fbc9f301003aa3da0052727954c566ef64,Config,Config.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00292,Q6K00292_N01,FMOD0089,NglexoWN,21.11.0,fuzs/strawstatues/data/client/ModLanguageProvider.class,fe0cf1a9f20ee15469109fb242edfd432a1e0d2e083adef00e822e24ffcfcd60,ModLanguageProvider,ModLanguageProvider.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00292,Q6K00292_N02,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/itemindicator/InventorySlotsIndicator.class,76b2547fb737a421c00dbddb4fa2e1933d935fb6fbd062163e00c1cf9aee8654,InventorySlotsIndicator,InventorySlotsIndicator.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00292,Q6K00292_N04,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/itemindicator/ItemIndicator.class,18fdc6619192f6315855c2ce97b3fdb0b0a14fd419b461fe6c785e85b3b656c9,ItemIndicator,ItemIndicator.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00292,Q6K00292_N05,FMOD0089,NglexoWN,21.11.0,fuzs/strawstatues/world/inventory/data/StrawStatueScreenTypes.class,d7bb308269520f8af9cb4ce69c7913fa580e290cc30f6aedbdf9c2554ce4f242,StrawStatueScreenTypes,StrawStatueScreenTypes.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00292,Q6K00292_N07,FMOD0089,NglexoWN,21.11.0,fuzs/strawstatues/data/client/ModModelProvider.class,5d47b4c88cd4acbdc9cd58fa2d0a12ab5749a8b01f1e448003c79416c77ed46f,ModModelProvider,ModModelProvider.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00293,Q6K00293_N01,FMOD0043,qgxpksqw,1.1.13,com/piotrek/peterwolfsplanes/client/PlaneRenderState.class,ba243d9dfe8d7bf777ff31d3382a527350f2ef2d910fa7fb59d96afaf6e65c07,PlaneRenderState,PlaneRenderState.java,McTtzw3T,,NO_SOURCE_URL,False
Q6K00293,Q6K00293_N03,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/config/ConfigGui$ButtonListener.class,5030a372e51329ad16ca4764c92755d00754732aa9f68e133fce896859bdf808,ConfigGui,ConfigGui.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00293,Q6K00293_N04,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/config/Configs$Settings.class,e5203d67ac34773ae415902e626b67f08626ed7352999d5e27f9e6eacace7211,Configs,Configs.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00293,Q6K00293_N05,FMOD0074,9MFcIvHy,1.21.11-1.11.1,de/guntram/mcmod/durabilityviewer/config/ConfigGui.class,cab51a172bd5f43ad7a248c11b8d59da73e1b5f3845eeb2651ce97354b271ab6,ConfigGui,ConfigGui.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00293,Q6K00293_N06,FMOD0043,qgxpksqw,1.1.13,com/piotrek/peterwolfsplanes/entity/PlaneEntity.class,3d62de6cac2b9306a54b8043553a8f61fa27a53463b286f1000a90fb95949059,PlaneEntity,PlaneEntity.java,McTtzw3T,,NO_SOURCE_URL,False
Q6K00294,Q6K00294_N02,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/core/file/WriteSyncFileConfig.class,a2061955d1d034190e9b6f3beb0836723ba095f3dd3ebb4aea99389d7cd23e4c,WriteSyncFileConfig,WriteSyncFileConfig.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00294,Q6K00294_N03,FMOD0036,VykWiyXF,8.7.3+26.1.2-fabric,cc/cassian/rrv/client/util/RRVInputUtil.class,b07882a5de15867ab089ee731c8a752f9baa293bcb17c94132ffc5e678c703d8,RRVInputUtil,RRVInputUtil.java,5VolwT6c,https://github.com/cassiancc/ReliableRecipeViewer,GITHUB_SOURCE,True
Q6K00294,Q6K00294_N04,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/core/file/WriteAsyncFileConfig.class,35a208f132ffe67cf18db220715b1467acff954ce0bd81a2f3ca47f7b0a28588,WriteAsyncFileConfig,WriteAsyncFileConfig.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00294,Q6K00294_N05,FMOD0079,IBOfRJPO,2.1.2+mc1.21,com/electronwill/nightconfig/core/io/WritingMode.class,801eb345d6b447d00e1356ba05886238d49401e55c794f776f8b64e1345f13d9,WritingMode,WritingMode.java,KEFyvbuH,https://github.com/ix0rai/bodacious_berries,GITHUB_SOURCE,True
Q6K00294,Q6K00294_N07,FMOD0036,VykWiyXF,8.7.3+26.1.2-fabric,cc/cassian/rrv/common/recipe/inventory/RecipeViewScreen.class,8b930879d49e7d3a1cf2ab0cfba96103b59cba4858173a59cc48e4fe96f29f68,RecipeViewScreen,RecipeViewScreen.java,5VolwT6c,https://github.com/cassiancc/ReliableRecipeViewer,GITHUB_SOURCE,True
Q6K00295,Q6K00295_N02,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/Config.class,4e1e706be861abe6edc225beddb7d5fbc9f301003aa3da0052727954c566ef64,Config,Config.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00295,Q6K00295_N03,FMOD0043,17W1BifB,1.1.7,com/piotrek/peterwolfsplanes/client/PlaneRenderState.class,ba243d9dfe8d7bf777ff31d3382a527350f2ef2d910fa7fb59d96afaf6e65c07,PlaneRenderState,PlaneRenderState.java,McTtzw3T,,NO_SOURCE_URL,False
Q6K00295,Q6K00295_N04,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/ClickMode$Companion.class,9e79ffd31b27a5ccb7552f13f15f8ed3507d30551d742d5896d6130a53120429,ClickMode,ClickMode.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00295,Q6K00295_N05,FMOD0043,17W1BifB,1.1.7,com/piotrek/peterwolfsplanes/client/WaterPlaneRenderer.class,0f058d394321d70dc4fb8ceb934dcf52a22ba550e2cb8c09dbc6f4e111d443e2,WaterPlaneRenderer,WaterPlaneRenderer.java,McTtzw3T,,NO_SOURCE_URL,False
Q6K00295,Q6K00295_N06,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,online/slavok/frames/mixin/DecorationItemMixin.class,afd77098b53cb84edb57fe1f1f2090d809c64022aaa7c65caa2ee1b4d1790ec7,DecorationItemMixin,DecorationItemMixin.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00296,Q6K00296_N01,FMOD0060,iQQ4PiWC,1.0.1,trnewupgrades/mixin/ElectricFurnaceBlockEntityMixin.class,3622151747899a524865b9f9db682d18c60e3b1bf30f386a87e47b53185d24a0,ElectricFurnaceBlockEntityMixin,ElectricFurnaceBlockEntityMixin.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00296,Q6K00296_N02,FMOD0066,atl3bpuI,1.1.0+mc1.21.8,online/slavok/frames/client/ModMenuIntegration.class,9f11001f5d927a835377483b98539906e54396eeea0dd749cad87e39227299b6,ModMenuIntegration,ModMenuIntegration.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00296,Q6K00296_N03,FMOD0060,iQQ4PiWC,1.0.1,trnewupgrades/mixin/RollingMachineBlockEntityMixin.class,40f67cf8f7ef6f07db7e9e2e591c1da5d5dd4e54accf0d599d1da9345e923886,RollingMachineBlockEntityMixin,RollingMachineBlockEntityMixin.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00296,Q6K00296_N05,FMOD0066,atl3bpuI,1.1.0+mc1.21.8,online/slavok/frames/SimpleFramesMod.class,7fe5e02b9085ca4b7b194c5a0b520c5aba542b5ab318994ac3044a39f802073b,SimpleFramesMod,SimpleFramesMod.java,Ff3Cg2wn,https://github.com/iSlavok/Simple-Frames,GITHUB_SOURCE,True
Q6K00296,Q6K00296_N06,FMOD0060,iQQ4PiWC,1.0.1,trnewupgrades/mixin/MachineBaseBlockEntityMixin.class,739608841e0bedfd02259dc7c2d405f5de9384f8b7baa3ac7385be8b59c2f706,MachineBaseBlockEntityMixin,MachineBaseBlockEntityMixin.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00297,Q6K00297_N01,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/fabric/compat/TrinketsCompat.class,c4d42e81a4c725c2153ac255bdf65cfd8d9e30f53b1504ba302a45de872ae250,TrinketsCompat,TrinketsCompat.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00297,Q6K00297_N02,FMOD0051,jnH2yN9z,2.1.2-Fabric-mc1.20,net/petemc/contagion/network/ServerPlayerJoinEvent.class,30f2773ec36097a58c5fb29d7142df5a72e66928958f3a9c782558dcb3c7c810,ServerPlayerJoinEvent,ServerPlayerJoinEvent.java,c3Ja659P,https://github.com/MC-Mods-Pete/Contagion,GITHUB_SOURCE,True
Q6K00297,Q6K00297_N04,FMOD0051,jnH2yN9z,2.1.2-Fabric-mc1.20,net/petemc/contagion/ContagionClient.class,57afd39e62bceab53930791bbb3647996b720514ee688a07c39185f192a00437,ContagionClient,ContagionClient.java,c3Ja659P,https://github.com/MC-Mods-Pete/Contagion,GITHUB_SOURCE,True
Q6K00297,Q6K00297_N05,FMOD0051,jnH2yN9z,2.1.2-Fabric-mc1.20,net/petemc/contagion/config/MainConfig.class,46b8725f3291332b00f6a5c5af0ac89fbd1448d8eca28a58b745bdd4b3c5c31e,MainConfig,MainConfig.java,c3Ja659P,https://github.com/MC-Mods-Pete/Contagion,GITHUB_SOURCE,True
Q6K00297,Q6K00297_N06,FMOD0040,oCv5DYNG,3.0.2-fabric+1.20.1,io/github/thatpreston/mermod/fabric/MermodPlatformImpl.class,b7500561441d7504478e2099341930e2188a01ec10424cce2eca07f359bbc698,MermodPlatformImpl,MermodPlatformImpl.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00298,Q6K00298_N01,FMOD0036,VykWiyXF,8.7.3+26.1.2-fabric,cc/cassian/rrv/common/mixin/world/level/storage/loot/LootPoolAccessor.class,d9b8ac2ca09eca5b517f02b58332f64147121173cee76d840f410a6d0c9eec6b,LootPoolAccessor,LootPoolAccessor.java,5VolwT6c,https://github.com/cassiancc/ReliableRecipeViewer,GITHUB_SOURCE,True
Q6K00298,Q6K00298_N02,FMOD0074,scO6R6xa,1.21.11-1.11.2,de/guntram/mcmod/durabilityviewer/config/ConfigGui$ButtonListener.class,5030a372e51329ad16ca4764c92755d00754732aa9f68e133fce896859bdf808,ConfigGui,ConfigGui.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00298,Q6K00298_N03,FMOD0036,VykWiyXF,8.7.3+26.1.2-fabric,cc/cassian/rrv/common/recipe/util/RrvUtil.class,a70e7e3bb83b4746a14043c21f1347cf8da6b8330a32c8ba310675722f05b6ac,RrvUtil,RrvUtil.java,5VolwT6c,https://github.com/cassiancc/ReliableRecipeViewer,GITHUB_SOURCE,True
Q6K00298,Q6K00298_N06,FMOD0074,scO6R6xa,1.21.11-1.11.2,de/guntram/mcmod/durabilityviewer/config/ConfigGui.class,cab51a172bd5f43ad7a248c11b8d59da73e1b5f3845eeb2651ce97354b271ab6,ConfigGui,ConfigGui.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00298,Q6K00298_N07,FMOD0074,scO6R6xa,1.21.11-1.11.2,de/guntram/mcmod/durabilityviewer/config/Configs$Settings.class,08b67e8c7060b8c4d83bd1cddd1085206964863010d5628cf2c6ece93b3e6383,Configs,Configs.java,WnbN2C6I,https://github.com/fantahund/DurabilityViewer,GITHUB_SOURCE,True
Q6K00299,Q6K00299_N01,FMOD0040,asBjkNgr,3.0.3-fabric+1.20.1,io/github/thatpreston/mermod/config/MermodConfig.class,53c6758f22910db100ade42127e0b38fe3dcdd423f248e5f8ab5de999307be54,MermodConfig,MermodConfig.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00299,Q6K00299_N02,FMOD0089,MrweWZ20,21.10.2,fuzs/strawstatues/client/StrawStatuesClient$2.class,c5482860132db15628f7f356f04899a9ffb6d5586601f88e4c5f18914fddfca7,StrawStatuesClient,StrawStatuesClient.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00299,Q6K00299_N03,FMOD0089,MrweWZ20,21.10.2,fuzs/strawstatues/world/inventory/data/StrawStatueScreenTypes.class,d7bb308269520f8af9cb4ce69c7913fa580e290cc30f6aedbdf9c2554ce4f242,StrawStatueScreenTypes,StrawStatueScreenTypes.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00299,Q6K00299_N04,FMOD0040,asBjkNgr,3.0.3-fabric+1.20.1,io/github/thatpreston/mermod/fabric/compat/ModMenuAPI.class,836c0828b171dc6e09e24c5cdd1d99d9bc27eae77291efc468c6d82d464520cd,ModMenuAPI,ModMenuAPI.java,ORiydwz3,https://github.com/ThatPreston/Mermod,GITHUB_SOURCE,True
Q6K00299,Q6K00299_N07,FMOD0089,MrweWZ20,21.10.2,fuzs/strawstatues/client/StrawStatuesClient.class,69b2af190096261f9fc171c5dc0452811c18e48cb763d7d43bb40c0f89abb8bb,StrawStatuesClient,StrawStatuesClient.java,2fltysAl,https://github.com/Fuzss/strawstatues,GITHUB_SOURCE,True
Q6K00300,Q6K00300_N01,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/hud/EntityOverlayHudElement.class,4f6e225d5e7127400cdde9710305abca32ebdd02b783c9f26d658b3d3f644de3,EntityOverlayHudElement,EntityOverlayHudElement.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00300,Q6K00300_N02,FMOD0067,9IvrHJWk,1.3.5,com/bettershulker/BetterShulkerFabricMod.class,4e5cc2d3aaf25e1f2b06cfef30a9cf43db6d5c92b270b715d5ce6567b6779efd,BetterShulkerFabricMod,BetterShulkerFabricMod.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00300,Q6K00300_N05,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/gui/NbtEditorScreen.class,dce09697a0cfb9c4a34b840a2ee79c8041d60b11a5194357a78fec97afe4a16f,NbtEditorScreen,NbtEditorScreen.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00300,Q6K00300_N06,FMOD0067,9IvrHJWk,1.3.5,com/bettershulker/client/BetterShulkerFabricClient.class,6e773c76b25fe5e6ce3ba71b26dc841753fe1b9887a9cdbc2cdd0846f3c974dd,BetterShulkerFabricClient,BetterShulkerFabricClient.java,UUntxQ5e,https://github.com/Jom3a-J/Better-Shulker-Boxes,GITHUB_SOURCE,True
Q6K00300,Q6K00300_N07,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/ConfigEditorClient.class,c58b6b41023db8644403e207769b70177889038025c5a0edf7b59c880f3df1df,ConfigEditorClient,ConfigEditorClient.java,SHXjjvQ7,https://github.com/zhengzhengyiyi/config-editor,GITHUB_SOURCE,True
Q6K00301,Q6K00301_N01,FMOD0053,F3g7u9VM,1.21.11-fabric-1,io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ManageScreenshotsScreen$CustomHoverState.class,0f042e8b2f07d2aa7b0e2e64958c2585a9e38a74c69618ffc615820fe261932a,ManageScreenshotsScreen,ManageScreenshotsScreen.java,laNoi025,https://github.com/LGatodu47/ScreenshotViewer,GITHUB_SOURCE,True
Q6K00301,Q6K00301_N03,FMOD0044,4o6d3Y7b,1.0.0,dev/namenichterlaubt/betterpiechartplus/ui/ChartConfigScreen.class,8306bc3475a68857db118a63b9b2f884030fd36d9d55e7c019c935d97c2dfc56,ChartConfigScreen,ChartConfigScreen.java,qlagXNJP,,NO_SOURCE_URL,False
Q6K00301,Q6K00301_N04,FMOD0060,iQQ4PiWC,1.0.1,trnewupgrades/mixin/ElectricFurnaceBlockEntityMixin.class,3622151747899a524865b9f9db682d18c60e3b1bf30f386a87e47b53185d24a0,ElectricFurnaceBlockEntityMixin,ElectricFurnaceBlockEntityMixin.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00301,Q6K00301_N06,FMOD0044,4o6d3Y7b,1.0.0,dev/namenichterlaubt/betterpiechartplus/config/ModConfig.class,517208781608542f564cbac026b866f650465a08eb1f06ec1556cb6d2c7568e0,ModConfig,ModConfig.java,qlagXNJP,,NO_SOURCE_URL,False
Q6K00301,Q6K00301_N07,FMOD0060,iQQ4PiWC,1.0.1,trnewupgrades/mixin/RecipeCrafterMixin.class,bc9bb16929edff0b3498e665e223e1e8a78a5f54e570a237dcdd6aac3c33e680,RecipeCrafterMixin,RecipeCrafterMixin.java,Y3gzAm57,https://github.com/Xurceo/TechReborn-New-Upgrades,GITHUB_SOURCE,True
Q6K00302,Q6K00302_N02,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$9.class,1b99a1a828c7ebc9544645110df25349111bf15175caa208a39c0152db88e1ea,TrainSettingsGui,TrainSettingsGui.java,8YVMtzCO,https://github.com/stacode123/CreateRealism,GITHUB_SOURCE,True
Q6K00302,Q6K00302_N04,FMOD0001,bUJ7d0jM,1.21.11-fabric-1.0.1,com/jfyx2025/client/mixin/HotbarRenderMixin.class,e16b6bf1a0e5035e48490a2c44216cdc0a50165626340917da77f10f0c906542,HotbarRenderMixin,HotbarRenderMixin.java,ou65sqcG,,NO_SOURCE_URL,False
Q6K00302,Q6K00302_N05,FMOD0005,T1v8YBHE,0.6.3,net/Realism/gui/TrainSettingsGui$4.class,3de840acda32239f3ed090ce10a620b26d58e46767742002fd7bd775cf39f1ff,TrainSettingsGui,TrainSettingsGui.java,8YVMtzCO,https://github.com/stacode123/CreateRealism,GITHUB_SOURCE,True
Q6K00302,Q6K00302_N06,FMOD0055,IlZ44NoT,1.1.2,com/nbp/cobblemon_smartphone/actions/OpenCobblenavAction.class,d590617d03e88de23d4d8f22b9c909187cfa9b07a0c0e3c5d3273d08d9819284,OpenCobblenavAction,OpenCobblenavAction.java,n2f1HbK8,https://github.com/RapidMesck/cobblemon_smartphone_main,GITHUB_SOURCE,True
Q6K00302,Q6K00302_N07,FMOD0001,bUJ7d0jM,1.21.11-fabric-1.0.1,com/jfyx2025/access/InventoryAccess.class,842055dbd1cabdfb917147f1920eb443ab2a6ac55759a78a3189a2527d2c6d00,InventoryAccess,InventoryAccess.java,ou65sqcG,,NO_SOURCE_URL,False
